measure_id,measure_name,location_id,location_name,cause_id,cause_name,metric_id,metric_name,year,Death Rate,upper,lower
1,Deaths,44635,High SDI,653,Skin and subcutaneous diseases,3,Rate,1983,0.906345499,0.952683892,0.827834186
1,Deaths,44635,High SDI,688,Transport injuries,3,Rate,1983,19.63089755,19.92442912,19.33322023
1,Deaths,44635,High SDI,973,Substance use disorders,3,Rate,1983,3.26857528,3.331947633,3.208151976
1,Deaths,44635,High SDI,974,Diabetes and kidney diseases,3,Rate,1983,21.7701932,22.50254284,20.30635353
1,Deaths,44634,High-middle SDI,717,Self-harm and interpersonal violence,3,Rate,1984,25.01989877,26.43123349,23.12700825
1,Deaths,102,United States of America,626,Musculoskeletal disorders,3,Rate,1987,1.849418689,1.907312841,1.738260476
1,Deaths,102,United States of America,640,Other non-communicable diseases,3,Rate,1987,16.68597468,17.06467768,16.05846652
1,Deaths,102,United States of America,626,Musculoskeletal disorders,3,Rate,1986,1.834230128,1.892801677,1.731046199
1,Deaths,102,United States of America,640,Other non-communicable diseases,3,Rate,1986,17.00304448,17.38085508,16.38785766
1,Deaths,102,United States of America,542,Neurological disorders,3,Rate,1988,37.52952477,83.85770002,15.82708922
1,Deaths,102,United States of America,558,Mental disorders,3,Rate,1988,0.007354981,0.007956378,0.006475592
1,Deaths,44634,High-middle SDI,508,Chronic respiratory diseases,3,Rate,1986,86.66736754,94.61229891,77.07980768
1,Deaths,44634,High-middle SDI,508,Chronic respiratory diseases,3,Rate,1987,86.45831724,94.84422598,76.69448993
1,Deaths,44635,High SDI,526,Digestive diseases,3,Rate,1983,32.94216849,34.18830019,31.12635716
1,Deaths,44635,High SDI,696,Unintentional injuries,3,Rate,1983,21.92516179,22.55315347,20.92020283
1,Deaths,44634,High-middle SDI,386,Nutritional deficiencies,3,Rate,1986,2.185201483,2.418341134,1.963707985
1,Deaths,44634,High-middle SDI,526,Digestive diseases,3,Rate,1986,35.43729682,39.23682244,32.80445351
1,Deaths,44634,High-middle SDI,386,Nutritional deficiencies,3,Rate,1987,2.126308411,2.339442566,1.913680348
1,Deaths,44634,High-middle SDI,526,Digestive diseases,3,Rate,1987,35.05867313,38.39401655,32.33844507
1,Deaths,102,United States of America,542,Neurological disorders,3,Rate,1987,37.4218563,83.48683274,15.75648123
1,Deaths,102,United States of America,558,Mental disorders,3,Rate,1987,0.007481012,0.008140599,0.006617193
1,Deaths,44639,Middle SDI,491,Cardiovascular diseases,3,Rate,1985,384.4805221,409.5840039,354.8265061
1,Deaths,44635,High SDI,344,Neglected tropical diseases and malaria,3,Rate,1984,0.078701572,0.140121881,0.065886141
1,Deaths,44635,High SDI,344,Neglected tropical diseases and malaria,3,Rate,1985,0.084143835,0.144444077,0.07055256
1,Deaths,44635,High SDI,491,Cardiovascular diseases,3,Rate,1984,332.5522001,345.0571584,305.9807659
1,Deaths,44635,High SDI,626,Musculoskeletal disorders,3,Rate,1984,1.965386675,2.025968353,1.850349044
1,Deaths,44635,High SDI,640,Other non-communicable diseases,3,Rate,1984,16.79268163,17.37929656,15.92623328
1,Deaths,102,United States of America,386,Nutritional deficiencies,3,Rate,1980,0.580536437,0.609367816,0.525825759
1,Deaths,102,United States of America,542,Neurological disorders,3,Rate,1980,37.21254484,83.38152893,15.67891346
1,Deaths,102,United States of America,558,Mental disorders,3,Rate,1980,0.011744177,0.013381827,0.010186082
1,Deaths,102,United States of America,508,Chronic respiratory diseases,3,Rate,1981,25.04594198,25.78087489,23.62691978
1,Deaths,102,United States of America,653,Skin and subcutaneous diseases,3,Rate,1981,0.790772606,0.827172154,0.725456926
1,Deaths,44634,High-middle SDI,344,Neglected tropical diseases and malaria,3,Rate,1988,0.63812637,1.136012947,0.498577275
1,Deaths,44639,Middle SDI,508,Chronic respiratory diseases,3,Rate,1985,142.7171648,156.9666909,121.1234632
1,Deaths,44639,Middle SDI,653,Skin and subcutaneous diseases,3,Rate,1985,1.557736451,1.955119206,1.302530214
1,Deaths,44639,Middle SDI,688,Transport injuries,3,Rate,1985,28.25868352,30.02993827,26.80442452
1,Deaths,44635,High SDI,508,Chronic respiratory diseases,3,Rate,1984,33.27439664,34.54626989,31.12329101
1,Deaths,102,United States of America,955,HIV/AIDS and sexually transmitted infections,3,Rate,1984,1.60824098,1.615491514,1.601268273
1,Deaths,102,United States of America,956,Respiratory infections and tuberculosis,3,Rate,1984,20.53580445,21.63148136,18.47103506
1,Deaths,102,United States of America,957,Enteric infections,3,Rate,1984,0.271069081,0.285246116,0.256258
1,Deaths,102,United States of America,961,Other infectious diseases,3,Rate,1984,2.519773547,2.566377135,2.450399118
1,Deaths,102,United States of America,962,Maternal and neonatal disorders,3,Rate,1984,11.47005977,11.75756664,11.20466788
1,Deaths,102,United States of America,973,Substance use disorders,3,Rate,1984,3.832329984,3.950685981,3.721018384
1,Deaths,102,United States of America,974,Diabetes and kidney diseases,3,Rate,1984,21.09026896,21.91882187,19.40892274
1,Deaths,44635,High SDI,508,Chronic respiratory diseases,3,Rate,1985,33.68823706,34.9234851,31.56378746
1,Deaths,44634,High-middle SDI,542,Neurological disorders,3,Rate,1986,33.1859929,76.62909848,13.87914624
1,Deaths,44634,High-middle SDI,558,Mental disorders,3,Rate,1986,0.002377382,0.002875762,0.001712787
1,Deaths,102,United States of America,344,Neglected tropical diseases and malaria,3,Rate,1982,0.049365725,0.053601695,0.045297698
1,Deaths,44634,High-middle SDI,410,Neoplasms,3,Rate,1981,174.3312016,185.7657388,163.7564538
1,Deaths,44635,High SDI,526,Digestive diseases,3,Rate,1985,31.9011985,33.10981244,30.11283562
1,Deaths,44635,High SDI,696,Unintentional injuries,3,Rate,1985,20.89074434,21.46936429,19.86368152
1,Deaths,44634,High-middle SDI,688,Transport injuries,3,Rate,1986,21.58476226,22.89945501,20.44780583
1,Deaths,44634,High-middle SDI,696,Unintentional injuries,3,Rate,1986,33.22920201,35.16234772,31.38944488
1,Deaths,102,United States of America,491,Cardiovascular diseases,3,Rate,1982,326.9790324,341.1116849,297.5371725
1,Deaths,102,United States of America,526,Digestive diseases,3,Rate,1984,26.51867458,27.35105476,25.00490189
1,Deaths,102,United States of America,696,Unintentional injuries,3,Rate,1984,16.24543412,16.6255937,15.55741523
1,Deaths,102,United States of America,344,Neglected tropical diseases and malaria,3,Rate,1983,0.047449934,0.051085722,0.043525385
1,Deaths,44634,High-middle SDI,688,Transport injuries,3,Rate,1987,21.56062487,23.00972648,20.3160702
1,Deaths,44634,High-middle SDI,696,Unintentional injuries,3,Rate,1987,33.20565922,35.33906485,31.34553332
1,Deaths,44639,Middle SDI,696,Unintentional injuries,3,Rate,1985,44.74034484,47.68339106,41.76042897
1,Deaths,44639,Middle SDI,491,Cardiovascular diseases,3,Rate,1983,394.3301819,426.4228976,364.622838
1,Deaths,44635,High SDI,653,Skin and subcutaneous diseases,3,Rate,1984,0.944515399,0.995641533,0.860814748
1,Deaths,44635,High SDI,688,Transport injuries,3,Rate,1984,19.04593504,19.35568386,18.74930169
1,Deaths,102,United States of America,688,Transport injuries,3,Rate,1981,23.39224101,23.62887595,23.09025535
1,Deaths,44634,High-middle SDI,410,Neoplasms,3,Rate,1989,173.7052065,182.8856548,164.1304164
1,Deaths,102,United States of America,491,Cardiovascular diseases,3,Rate,1986,300.6719666,314.0567169,273.4759329
1,Deaths,44634,High-middle SDI,491,Cardiovascular diseases,3,Rate,1983,475.0688584,496.845274,441.2655254
1,Deaths,44634,High-middle SDI,717,Self-harm and interpersonal violence,3,Rate,1986,22.04594003,24.19301216,19.91750435
1,Deaths,44634,High-middle SDI,542,Neurological disorders,3,Rate,1987,33.28045737,76.42666036,13.98744486
1,Deaths,44634,High-middle SDI,558,Mental disorders,3,Rate,1987,0.002539478,0.003034663,0.001847316
1,Deaths,102,United States of America,491,Cardiovascular diseases,3,Rate,1983,321.9561635,335.859708,293.0623606
1,Deaths,102,United States of America,491,Cardiovascular diseases,3,Rate,1985,309.1780856,322.8714754,281.0361042
1,Deaths,102,United States of America,955,HIV/AIDS and sexually transmitted infections,3,Rate,1987,5.588402787,5.598364466,5.57927322
1,Deaths,102,United States of America,956,Respiratory infections and tuberculosis,3,Rate,1987,22.82866341,24.0694523,20.4466376
1,Deaths,102,United States of America,957,Enteric infections,3,Rate,1987,0.242810633,0.254465902,0.229406639
1,Deaths,102,United States of America,961,Other infectious diseases,3,Rate,1987,2.489077748,2.537546502,2.409931234
1,Deaths,102,United States of America,962,Maternal and neonatal disorders,3,Rate,1987,10.66036372,10.89431659,10.41899335
1,Deaths,102,United States of America,973,Substance use disorders,3,Rate,1987,4.281543277,4.414986852,4.161396925
1,Deaths,102,United States of America,974,Diabetes and kidney diseases,3,Rate,1987,21.68141836,22.5326333,20.06108139
1,Deaths,102,United States of America,491,Cardiovascular diseases,3,Rate,1984,315.8685322,329.8012954,287.5171362
1,Deaths,102,United States of America,955,HIV/AIDS and sexually transmitted infections,3,Rate,1986,3.423661383,3.430042083,3.417329271
1,Deaths,102,United States of America,956,Respiratory infections and tuberculosis,3,Rate,1986,22.69691685,23.9187034,20.3530228
1,Deaths,102,United States of America,957,Enteric infections,3,Rate,1986,0.246005249,0.257613722,0.231355969
1,Deaths,102,United States of America,961,Other infectious diseases,3,Rate,1986,2.749020544,2.799855891,2.666951367
1,Deaths,102,United States of America,962,Maternal and neonatal disorders,3,Rate,1986,10.97868849,11.22791056,10.73023573
1,Deaths,102,United States of America,973,Substance use disorders,3,Rate,1986,4.192207046,4.334762849,4.07032006
1,Deaths,102,United States of America,974,Diabetes and kidney diseases,3,Rate,1986,21.33747417,22.17276782,19.72456908
1,Deaths,102,United States of America,344,Neglected tropical diseases and malaria,3,Rate,1985,0.04280666,0.046257554,0.039613717
1,Deaths,102,United States of America,344,Neglected tropical diseases and malaria,3,Rate,1986,0.040742987,0.043963124,0.037766412
1,Deaths,102,United States of America,410,Neoplasms,3,Rate,1980,167.6059599,172.1104373,159.396457
1,Deaths,102,United States of America,626,Musculoskeletal disorders,3,Rate,1980,1.852113059,1.905366264,1.760091456
1,Deaths,102,United States of America,640,Other non-communicable diseases,3,Rate,1980,17.25703716,17.62871263,16.73269847
1,Deaths,102,United States of America,955,HIV/AIDS and sexually transmitted infections,3,Rate,1980,0.112452212,0.122285187,0.10293747
1,Deaths,102,United States of America,956,Respiratory infections and tuberculosis,3,Rate,1980,20.42090643,21.45036916,18.4868322
1,Deaths,102,United States of America,957,Enteric infections,3,Rate,1980,0.334720945,0.351547582,0.315832301
1,Deaths,102,United States of America,961,Other infectious diseases,3,Rate,1980,2.464868023,2.517318001,2.399159541
1,Deaths,102,United States of America,962,Maternal and neonatal disorders,3,Rate,1980,14.06130813,14.41229375,13.71595416
1,Deaths,102,United States of America,973,Substance use disorders,3,Rate,1980,3.878486156,3.993393717,3.755773036
1,Deaths,102,United States of America,974,Diabetes and kidney diseases,3,Rate,1980,21.69074334,22.52805479,20.08695463
1,Deaths,44634,High-middle SDI,508,Chronic respiratory diseases,3,Rate,1988,86.26682476,93.95279612,76.20105399
1,Deaths,102,United States of America,344,Neglected tropical diseases and malaria,3,Rate,1988,0.039019548,0.041697004,0.036095254
1,Deaths,44639,Middle SDI,344,Neglected tropical diseases and malaria,3,Rate,1983,8.269032529,17.54924233,5.058943973
1,Deaths,102,United States of America,717,Self-harm and interpersonal violence,3,Rate,1984,20.67862657,20.86021791,20.4725467
1,Deaths,44635,High SDI,526,Digestive diseases,3,Rate,1984,32.30422862,33.61139509,30.53199401
1,Deaths,44635,High SDI,696,Unintentional injuries,3,Rate,1984,21.26075193,21.86131883,20.24780889
1,Deaths,102,United States of America,491,Cardiovascular diseases,3,Rate,1988,287.7266375,300.937989,260.5531007
1,Deaths,102,United States of America,491,Cardiovascular diseases,3,Rate,1989,275.8980037,288.789734,249.1156988
1,Deaths,102,United States of America,491,Cardiovascular diseases,3,Rate,1990,263.2256625,275.7866921,237.1889604
1,Deaths,102,United States of America,491,Cardiovascular diseases,3,Rate,1991,256.8876417,269.3626648,230.6504364
1,Deaths,44635,High SDI,973,Substance use disorders,3,Rate,1984,3.337463478,3.398439661,3.277225913
1,Deaths,44635,High SDI,974,Diabetes and kidney diseases,3,Rate,1984,21.79578553,22.58221641,20.33301788
1,Deaths,102,United States of America,344,Neglected tropical diseases and malaria,3,Rate,1989,0.038495195,0.041062164,0.035592854
1,Deaths,44635,High SDI,344,Neglected tropical diseases and malaria,3,Rate,1986,0.07680596,0.136591178,0.064615751
1,Deaths,44639,Middle SDI,508,Chronic respiratory diseases,3,Rate,1983,146.715177,164.106795,125.8500602
1,Deaths,44639,Middle SDI,653,Skin and subcutaneous diseases,3,Rate,1983,1.568958248,2.026550521,1.307291823
1,Deaths,44639,Middle SDI,688,Transport injuries,3,Rate,1983,29.58080922,31.60977129,27.75008757
1,Deaths,44639,Middle SDI,526,Digestive diseases,3,Rate,1983,56.50920715,67.43744364,48.65598467
1,Deaths,102,United States of America,491,Cardiovascular diseases,3,Rate,1994,250.863526,262.6536249,225.213113
1,Deaths,102,United States of America,344,Neglected tropical diseases and malaria,3,Rate,1990,0.037437883,0.040340097,0.034084868
1,Deaths,44639,Middle SDI,696,Unintentional injuries,3,Rate,1983,44.74853627,48.32737858,41.48927217
1,Deaths,44634,High-middle SDI,410,Neoplasms,3,Rate,1982,172.5862675,184.0137133,161.9405087
1,Deaths,44634,High-middle SDI,410,Neoplasms,3,Rate,1984,174.5794029,185.8828405,164.5570044
1,Deaths,44634,High-middle SDI,410,Neoplasms,3,Rate,1988,172.4719235,182.4810002,163.0613662
1,Deaths,44634,High-middle SDI,717,Self-harm and interpersonal violence,3,Rate,1987,21.72107398,23.12691181,19.59967722
1,Deaths,44635,High SDI,508,Chronic respiratory diseases,3,Rate,1986,33.10383575,34.27948496,31.13935737
1,Deaths,44639,Middle SDI,344,Neglected tropical diseases and malaria,3,Rate,1985,7.970925532,14.65907921,4.929640973
1,Deaths,44635,High SDI,491,Cardiovascular diseases,3,Rate,1987,305.8387363,317.6228708,280.4037817
1,Deaths,44635,High SDI,626,Musculoskeletal disorders,3,Rate,1987,1.91055557,1.97408614,1.792843326
1,Deaths,44635,High SDI,640,Other non-communicable diseases,3,Rate,1987,16.07521043,16.61973739,15.38626855
1,Deaths,44639,Middle SDI,386,Nutritional deficiencies,3,Rate,1984,12.11978222,13.05920594,11.04054942
1,Deaths,44634,High-middle SDI,410,Neoplasms,3,Rate,1983,172.8437103,183.974396,161.0693617
1,Deaths,44634,High-middle SDI,410,Neoplasms,3,Rate,1986,170.0869677,179.9895488,161.4432752
1,Deaths,44634,High-middle SDI,410,Neoplasms,3,Rate,1987,171.9748159,181.9280861,162.3926916
1,Deaths,102,United States of America,344,Neglected tropical diseases and malaria,3,Rate,1991,0.036365009,0.039028737,0.033147915
1,Deaths,44639,Middle SDI,542,Neurological disorders,3,Rate,1983,30.48557987,70.49463026,13.38856206
1,Deaths,44634,High-middle SDI,410,Neoplasms,3,Rate,1985,174.6912753,184.5645404,164.9811458
1,Deaths,44634,High-middle SDI,344,Neglected tropical diseases and malaria,3,Rate,1980,0.720311271,1.348051352,0.541104046
1,Deaths,44634,High-middle SDI,688,Transport injuries,3,Rate,1988,21.81059864,23.29352559,20.6082927
1,Deaths,44634,High-middle SDI,696,Unintentional injuries,3,Rate,1988,32.88605763,34.74780636,31.05708942
1,Deaths,44635,High SDI,491,Cardiovascular diseases,3,Rate,1986,315.8723026,328.1072552,290.4399453
1,Deaths,44635,High SDI,626,Musculoskeletal disorders,3,Rate,1986,1.923654142,1.984863692,1.808559105
1,Deaths,44635,High SDI,640,Other non-communicable diseases,3,Rate,1986,16.42391545,16.9505417,15.66215117
1,Deaths,44634,High-middle SDI,491,Cardiovascular diseases,3,Rate,1984,479.3714121,498.4459733,447.9232952
1,Deaths,44634,High-middle SDI,491,Cardiovascular diseases,3,Rate,1985,471.6047443,490.1235903,439.696804
1,Deaths,44634,High-middle SDI,491,Cardiovascular diseases,3,Rate,1988,441.5473165,460.7971806,415.6120973
1,Deaths,44635,High SDI,410,Neoplasms,3,Rate,1989,171.9738681,176.1764933,164.4362644
1,Deaths,44634,High-middle SDI,491,Cardiovascular diseases,3,Rate,1982,470.6625728,494.0295607,438.4783251
1,Deaths,44634,High-middle SDI,491,Cardiovascular diseases,3,Rate,1986,447.5821268,465.6027342,420.2941894
1,Deaths,44634,High-middle SDI,491,Cardiovascular diseases,3,Rate,1987,446.8076265,466.9995559,415.6916275
1,Deaths,44639,Middle SDI,526,Digestive diseases,3,Rate,1985,54.57573132,64.86812133,46.79539483
1,Deaths,44634,High-middle SDI,491,Cardiovascular diseases,3,Rate,1989,436.7184852,454.4650601,409.2125094
1,Deaths,44639,Middle SDI,717,Self-harm and interpersonal violence,3,Rate,1983,31.03701053,34.06687559,26.29881464
1,Deaths,44635,High SDI,526,Digestive diseases,3,Rate,1986,30.82652933,32.04522867,29.14113172
1,Deaths,44635,High SDI,696,Unintentional injuries,3,Rate,1986,20.11332841,20.64843259,19.13894899
1,Deaths,44635,High SDI,653,Skin and subcutaneous diseases,3,Rate,1987,0.969123337,1.024282091,0.877686856
1,Deaths,44635,High SDI,688,Transport injuries,3,Rate,1987,18.53794035,18.83807227,18.23937645
1,Deaths,44635,High SDI,653,Skin and subcutaneous diseases,3,Rate,1986,0.971702566,1.023769718,0.882279216
1,Deaths,44635,High SDI,688,Transport injuries,3,Rate,1986,18.56924866,18.85716144,18.23161329
